uniform CR, uniform SR, ucb CR, ucb SR, epsilon CR, epsilon SR
1470.49,0.005,1046.616,0.0,812.275,0.001,
1470.5,0.005,1046.655,0.0,812.304,0.001,
1470.505,0.005,1046.677,0.0,812.337,0.001,
1470.505,0.005,1046.699,0.0,812.354,0.001,
1470.6,0.005,1046.706,0.0,812.396,0.001,
1470.69,0.005,1046.708,0.0,812.417,0.001,
1470.775,0.005,1046.729,0.0,812.438,0.001,
1470.855,0.005,1046.748,0.0,812.453,0.001,
1470.93,0.005,1046.769,0.0,812.469,0.001,
1471.0,0.005,1046.802,0.0,812.495,0.001,
1471.065,0.005,1046.834,0.0,812.502,0.001,
1471.125,0.005,1046.877,0.0,812.559,0.001,
1471.18,0.005,1046.919,0.0,812.573,0.001,
1471.23,0.005,1046.955,0.0,812.611,0.001,
1471.275,0.005,1047.009,0.0,812.636,0.001,
1471.315,0.005,1047.054,0.0,812.647,0.001,
1471.35,0.005,1047.074,0.0,812.661,0.001,
1471.38,0.005,1047.101,0.0,812.68,0.001,
1471.405,0.005,1047.134,0.0,812.692,0.001,
1471.425,0.005,1047.164,0.0,812.706,0.001,
1471.44,0.005,1047.192,0.0,812.739,0.001,
1471.45,0.005,1047.223,0.0,812.764,0.001,
1471.455,0.005,1047.246,0.0,812.782,0.001,
1471.455,0.005,1047.286,0.0,812.814,0.001,
1471.55,0.005,1047.325,0.0,812.854,0.001,
1471.64,0.005,1047.352,0.0,812.876,0.001,
1471.725,0.005,1047.4,0.0,812.887,0.001,
1471.805,0.005,1047.437,0.0,812.925,0.001,
1471.88,0.005,1047.504,0.0,812.964,0.001,
1471.95,0.005,1047.544,0.0,812.995,0.001,
1472.015,0.005,1047.604,0.0,813.041,0.001,
1472.075,0.005,1047.638,0.0,813.066,0.001,
1472.13,0.005,1047.663,0.0,813.074,0.001,
1472.18,0.005,1047.691,0.0,813.091,0.001,
1472.225,0.005,1047.731,0.0,813.092,0.001,
1472.265,0.005,1047.764,0.0,813.107,0.001,
1472.3,0.005,1047.78,0.0,813.14,0.001,
1472.33,0.005,1047.809,0.0,813.161,0.001,
1472.355,0.005,1047.845,0.0,813.168,0.001,
1472.375,0.005,1047.876,0.0,813.174,0.001,
1472.39,0.005,1047.915,0.0,813.206,0.001,
1472.4,0.005,1047.938,0.0,813.225,0.001,
1472.405,0.005,1047.964,0.0,813.264,0.001,
1472.405,0.005,1048.021,0.0,813.288,0.001,
1472.5,0.005,1048.062,0.0,813.349,0.001,
1472.59,0.005,1048.096,0.0,813.35,0.001,
1472.675,0.005,1048.137,0.0,813.38,0.001,
1472.755,0.005,1048.166,0.0,813.404,0.001,
1472.83,0.005,1048.19,0.0,813.442,0.001,
1472.9,0.005,1048.207,0.0,813.478,0.001,
1472.965,0.005,1048.244,0.0,813.488,0.001,
1473.025,0.005,1048.283,0.0,813.523,0.001,
1473.08,0.005,1048.319,0.0,813.575,0.001,
1473.13,0.005,1048.342,0.0,813.624,0.001,
1473.175,0.005,1048.372,0.0,813.648,0.001,
1473.215,0.005,1048.413,0.0,813.69,0.001,
1473.25,0.005,1048.447,0.0,813.713,0.001,
1473.28,0.005,1048.509,0.0,813.76,0.001,
1473.305,0.005,1048.557,0.0,813.78,0.001,
1473.325,0.005,1048.595,0.0,813.812,0.001,
1473.34,0.005,1048.64,0.0,813.84,0.001,
1473.35,0.005,1048.691,0.0,813.879,0.001,
1473.355,0.005,1048.72,0.0,813.922,0.001,
1473.355,0.005,1048.755,0.0,813.931,0.001,
1473.45,0.005,1048.779,0.0,813.952,0.001,
1473.54,0.005,1048.814,0.0,813.966,0.001,
1473.625,0.005,1048.829,0.0,813.977,0.001,
1473.705,0.005,1048.867,0.0,813.984,0.001,
1473.78,0.005,1048.914,0.0,814.015,0.001,
1473.85,0.005,1048.946,0.0,814.043,0.001,
1473.915,0.005,1048.987,0.0,814.07,0.001,
1473.975,0.005,1049.044,0.0,814.102,0.001,
1474.03,0.005,1049.082,0.0,814.143,0.001,
1474.08,0.005,1049.119,0.0,814.166,0.001,
1474.125,0.005,1049.15,0.0,814.199,0.001,
1474.165,0.005,1049.167,0.0,814.224,0.001,
1474.2,0.005,1049.192,0.0,814.26,0.001,
1474.23,0.005,1049.234,0.0,814.298,0.001,
1474.255,0.005,1049.259,0.0,814.311,0.001,
1474.275,0.005,1049.283,0.0,814.348,0.001,
1474.29,0.005,1049.315,0.0,814.359,0.001,
1474.3,0.005,1049.352,0.0,814.374,0.001,
1474.305,0.005,1049.383,0.0,814.379,0.001,
1474.305,0.005,1049.415,0.0,814.432,0.001,
1474.4,0.005,1049.449,0.0,814.471,0.001,
1474.49,0.005,1049.48,0.0,814.505,0.001,
1474.575,0.005,1049.529,0.0,814.548,0.001,
1474.655,0.005,1049.577,0.0,814.594,0.001,
1474.73,0.005,1049.626,0.0,814.603,0.001,
1474.8,0.005,1049.664,0.0,814.604,0.001,
1474.865,0.005,1049.701,0.0,814.625,0.001,
1474.925,0.005,1049.728,0.0,814.635,0.001,
1474.98,0.005,1049.756,0.0,814.651,0.001,
1475.03,0.005,1049.789,0.0,814.676,0.001,
1475.075,0.005,1049.828,0.0,814.734,0.001,
1475.115,0.005,1049.857,0.0,814.77,0.001,
1475.15,0.005,1049.899,0.0,814.807,0.001,
1475.18,0.005,1049.942,0.0,814.808,0.001,
1475.205,0.005,1049.995,0.0,814.866,0.001,
1475.225,0.005,1050.044,0.0,814.87,0.001,
1475.24,0.005,1050.07,0.0,814.898,0.001,
1475.25,0.005,1050.105,0.0,814.9,0.001,
1475.255,0.005,1050.147,0.0,814.919,0.001,
1475.255,0.005,1050.182,0.0,814.924,0.001,
1475.35,0.005,1050.198,0.0,814.954,0.001,
1475.44,0.005,1050.213,0.0,815.009,0.001,
1475.525,0.005,1050.252,0.0,815.062,0.001,
1475.605,0.005,1050.277,0.0,815.093,0.001,
1475.68,0.005,1050.303,0.0,815.12,0.001,
1475.75,0.005,1050.33,0.0,815.159,0.001,
1475.815,0.005,1050.361,0.0,815.168,0.001,
1475.875,0.005,1050.407,0.0,815.182,0.001,
1475.93,0.005,1050.433,0.0,815.191,0.001,
1475.98,0.005,1050.452,0.0,815.232,0.001,
1476.025,0.005,1050.478,0.0,815.26,0.001,
1476.065,0.005,1050.522,0.0,815.284,0.001,
1476.1,0.005,1050.556,0.0,815.318,0.001,
1476.13,0.005,1050.599,0.0,815.335,0.001,
1476.155,0.005,1050.64,0.0,815.336,0.001,
1476.175,0.005,1050.666,0.0,815.344,0.001,
1476.19,0.005,1050.7,0.0,815.363,0.001,
1476.2,0.005,1050.736,0.0,815.395,0.001,
1476.205,0.005,1050.766,0.0,815.437,0.001,
1476.205,0.005,1050.793,0.0,815.473,0.001,
1476.3,0.005,1050.815,0.0,815.489,0.001,
1476.39,0.005,1050.838,0.0,815.519,0.001,
1476.475,0.005,1050.877,0.0,815.527,0.001,
1476.555,0.005,1050.897,0.0,815.548,0.001,
1476.63,0.005,1050.93,0.0,815.562,0.001,
1476.7,0.005,1050.952,0.0,815.583,0.001,
1476.765,0.005,1050.984,0.0,815.61,0.001,
1476.825,0.005,1051.036,0.0,815.629,0.001,
1476.88,0.005,1051.08,0.0,815.676,0.001,
1476.93,0.005,1051.125,0.0,815.688,0.001,
1476.975,0.005,1051.154,0.0,815.71,0.001,
1477.015,0.005,1051.195,0.0,815.76,0.001,
1477.05,0.005,1051.226,0.0,815.761,0.001,
1477.08,0.005,1051.254,0.0,815.773,0.001,
1477.105,0.005,1051.292,0.0,815.812,0.001,
1477.125,0.005,1051.32,0.0,815.853,0.001,
1477.14,0.005,1051.357,0.0,815.883,0.001,
1477.15,0.005,1051.385,0.0,815.908,0.001,
1477.155,0.005,1051.423,0.0,815.909,0.001,
1477.155,0.005,1051.463,0.0,815.926,0.001,
1477.25,0.005,1051.493,0.0,815.941,0.001,
1477.34,0.005,1051.531,0.0,815.957,0.001,
1477.425,0.005,1051.558,0.0,815.998,0.001,
1477.505,0.005,1051.573,0.0,816.019,0.001,
1477.58,0.005,1051.611,0.0,816.058,0.001,
1477.65,0.005,1051.629,0.0,816.064,0.001,
1477.715,0.005,1051.65,0.0,816.09,0.001,
1477.775,0.005,1051.691,0.0,816.126,0.001,
1477.83,0.005,1051.732,0.0,816.171,0.001,
1477.88,0.005,1051.757,0.0,816.2,0.001,
1477.925,0.005,1051.785,0.0,816.26,0.001,
1477.965,0.005,1051.815,0.0,816.31,0.001,
1478.0,0.005,1051.834,0.0,816.343,0.001,
1478.03,0.005,1051.852,0.0,816.376,0.001,
1478.055,0.005,1051.87,0.0,816.417,0.001,
1478.075,0.005,1051.888,0.0,816.441,0.001,
1478.09,0.005,1051.903,0.0,816.461,0.001,
1478.1,0.005,1051.935,0.0,816.478,0.001,
1478.105,0.005,1051.978,0.0,816.503,0.001,
1478.105,0.005,1052.006,0.0,816.512,0.001,
1478.2,0.005,1052.02,0.0,816.53,0.001,
1478.29,0.005,1052.05,0.0,816.567,0.001,
1478.375,0.005,1052.063,0.0,816.604,0.001,
1478.455,0.005,1052.084,0.0,816.616,0.001,
1478.53,0.005,1052.118,0.0,816.632,0.001,
1478.6,0.005,1052.146,0.0,816.691,0.001,
1478.665,0.005,1052.169,0.0,816.71,0.001,
1478.725,0.005,1052.205,0.0,816.747,0.001,
1478.78,0.005,1052.246,0.0,816.758,0.001,
1478.83,0.005,1052.283,0.0,816.778,0.001,
1478.875,0.005,1052.324,0.0,816.82,0.001,
1478.915,0.005,1052.355,0.0,816.858,0.001,
1478.95,0.005,1052.396,0.0,816.914,0.001,
1478.98,0.005,1052.427,0.0,816.96,0.001,
1479.005,0.005,1052.461,0.0,816.994,0.001,
1479.025,0.005,1052.498,0.0,817.014,0.001,
1479.04,0.005,1052.525,0.0,817.019,0.001,
1479.05,0.005,1052.549,0.0,817.02,0.001,
1479.055,0.005,1052.58,0.0,817.04,0.001,
1479.055,0.005,1052.613,0.0,817.051,0.001,
1479.15,0.005,1052.652,0.0,817.083,0.001,
1479.24,0.005,1052.675,0.0,817.098,0.001,
1479.325,0.005,1052.716,0.0,817.113,0.001,
1479.405,0.005,1052.754,0.0,817.135,0.001,
1479.48,0.005,1052.787,0.0,817.164,0.001,
1479.55,0.005,1052.806,0.0,817.223,0.001,
1479.615,0.005,1052.848,0.0,817.241,0.001,
1479.675,0.005,1052.851,0.0,817.258,0.001,
1479.73,0.005,1052.889,0.0,817.291,0.001,
1479.78,0.005,1052.927,0.0,817.324,0.001,
1479.825,0.005,1052.942,0.0,817.357,0.001,
1479.865,0.005,1052.963,0.0,817.396,0.001,
1479.9,0.005,1053.003,0.0,817.423,0.001,
1479.93,0.005,1053.052,0.0,817.448,0.001,
1479.955,0.005,1053.099,0.0,817.468,0.001,
1479.975,0.005,1053.132,0.0,817.496,0.001,
1479.99,0.005,1053.182,0.0,817.525,0.001,
1480.0,0.005,1053.224,0.0,817.542,0.001,
1480.005,0.005,1053.258,0.0,817.548,0.001,
1480.005,0.005,1053.298,0.0,817.583,0.001,
1480.1,0.005,1053.339,0.0,817.602,0.001,
1480.19,0.005,1053.377,0.0,817.607,0.001,
1480.275,0.005,1053.404,0.0,817.635,0.001,
1480.355,0.005,1053.436,0.0,817.652,0.001,
1480.43,0.005,1053.494,0.0,817.657,0.001,
1480.5,0.005,1053.528,0.0,817.692,0.001,
1480.565,0.005,1053.559,0.0,817.734,0.001,
1480.625,0.005,1053.612,0.0,817.744,0.001,
1480.68,0.005,1053.634,0.0,817.759,0.001,
1480.73,0.005,1053.653,0.0,817.791,0.001,
1480.775,0.005,1053.698,0.0,817.803,0.001,
1480.815,0.005,1053.736,0.0,817.813,0.001,
1480.85,0.005,1053.794,0.0,817.842,0.001,
1480.88,0.005,1053.853,0.0,817.877,0.001,
1480.905,0.005,1053.887,0.0,817.896,0.001,
1480.925,0.005,1053.917,0.0,817.926,0.001,
1480.94,0.005,1053.968,0.0,817.947,0.001,
1480.95,0.005,1054.014,0.0,817.972,0.001,
1480.955,0.005,1054.039,0.0,818.005,0.001,
1480.955,0.005,1054.073,0.0,818.018,0.001,
1481.05,0.005,1054.097,0.0,818.056,0.001,
1481.14,0.005,1054.131,0.0,818.069,0.001,
1481.225,0.005,1054.178,0.0,818.079,0.001,
1481.305,0.005,1054.198,0.0,818.117,0.001,
1481.38,0.005,1054.216,0.0,818.119,0.001,
1481.45,0.005,1054.247,0.0,818.14,0.001,
1481.515,0.005,1054.264,0.0,818.172,0.001,
1481.575,0.005,1054.289,0.0,818.228,0.001,
1481.63,0.005,1054.319,0.0,818.254,0.001,
1481.68,0.005,1054.358,0.0,818.269,0.001,
1481.725,0.005,1054.404,0.0,818.3,0.001,
1481.765,0.005,1054.43,0.0,818.348,0.001,
1481.8,0.005,1054.447,0.0,818.38,0.001,
1481.83,0.005,1054.483,0.0,818.39,0.001,
1481.855,0.005,1054.518,0.0,818.412,0.001,
1481.875,0.005,1054.538,0.0,818.44,0.001,
1481.89,0.005,1054.564,0.0,818.48,0.001,
1481.9,0.005,1054.571,0.0,818.492,0.001,
1481.905,0.005,1054.587,0.0,818.524,0.001,
1481.905,0.005,1054.621,0.0,818.545,0.001,
1482.0,0.005,1054.651,0.0,818.58,0.001,
1482.09,0.005,1054.67,0.0,818.624,0.001,
1482.175,0.005,1054.703,0.0,818.653,0.001,
1482.255,0.005,1054.723,0.0,818.66,0.001,
1482.33,0.005,1054.752,0.0,818.688,0.001,
1482.4,0.005,1054.813,0.0,818.715,0.001,
1482.465,0.005,1054.842,0.0,818.747,0.001,
1482.525,0.005,1054.868,0.0,818.785,0.001,
1482.58,0.005,1054.876,0.0,818.833,0.001,
1482.63,0.005,1054.895,0.0,818.844,0.001,
1482.675,0.005,1054.913,0.0,818.859,0.001,
1482.715,0.005,1054.921,0.0,818.886,0.001,
1482.75,0.005,1054.937,0.0,818.926,0.001,
1482.78,0.005,1054.948,0.0,818.942,0.001,
1482.805,0.005,1054.961,0.0,818.963,0.001,
1482.825,0.005,1054.976,0.0,818.964,0.001,
1482.84,0.005,1054.995,0.0,818.984,0.001,
1482.85,0.005,1055.018,0.0,819.013,0.001,
1482.855,0.005,1055.032,0.0,819.023,0.001,
1482.855,0.005,1055.039,0.0,819.07,0.001,
1482.95,0.005,1055.046,0.0,819.092,0.001,
1483.04,0.005,1055.053,0.0,819.117,0.001,
1483.125,0.005,1055.06,0.0,819.13,0.001,
1483.205,0.005,1055.067,0.0,819.163,0.001,
1483.28,0.005,1055.074,0.0,819.187,0.001,
1483.35,0.005,1055.081,0.0,819.217,0.001,
1483.415,0.005,1055.088,0.0,819.236,0.001,
1483.475,0.005,1055.097,0.0,819.247,0.001,
1483.53,0.005,1055.123,0.0,819.281,0.001,
1483.58,0.005,1055.144,0.0,819.305,0.001,
1483.625,0.005,1055.154,0.0,819.319,0.001,
1483.665,0.005,1055.162,0.0,819.356,0.001,
1483.7,0.005,1055.176,0.0,819.391,0.001,
1483.73,0.005,1055.184,0.0,819.418,0.001,
1483.755,0.005,1055.188,0.0,819.445,0.001,
1483.775,0.005,1055.194,0.0,819.457,0.001,
1483.79,0.005,1055.216,0.0,819.471,0.001,
1483.8,0.005,1055.24,0.0,819.489,0.001,
1483.805,0.005,1055.274,0.0,819.502,0.001,
1483.805,0.005,1055.297,0.0,819.534,0.001,
1483.9,0.005,1055.321,0.0,819.568,0.001,
1483.99,0.005,1055.358,0.0,819.602,0.001,
1484.075,0.005,1055.395,0.0,819.61,0.001,
1484.155,0.005,1055.429,0.0,819.642,0.001,
1484.23,0.005,1055.499,0.0,819.676,0.001,
1484.3,0.005,1055.54,0.0,819.71,0.001,
1484.365,0.005,1055.577,0.0,819.719,0.001,
1484.425,0.005,1055.621,0.0,819.739,0.001,
1484.48,0.005,1055.677,0.0,819.753,0.001,
1484.53,0.005,1055.71,0.0,819.772,0.001,
1484.575,0.005,1055.73,0.0,819.795,0.001,
1484.615,0.005,1055.767,0.0,819.824,0.001,
1484.65,0.005,1055.808,0.0,819.888,0.001,
1484.68,0.005,1055.855,0.0,819.927,0.001,
1484.705,0.005,1055.887,0.0,819.932,0.001,
1484.725,0.005,1055.923,0.0,819.966,0.001,
1484.74,0.005,1055.954,0.0,819.986,0.001,
1484.75,0.005,1055.964,0.0,819.99,0.001,
1484.755,0.005,1055.976,0.0,820.031,0.001,
1484.755,0.005,1055.996,0.0,820.057,0.001,
1484.85,0.005,1056.01,0.0,820.088,0.001,
1484.94,0.005,1056.032,0.0,820.104,0.001,
1485.025,0.005,1056.061,0.0,820.129,0.001,
1485.105,0.005,1056.074,0.0,820.159,0.001,
1485.18,0.005,1056.093,0.0,820.186,0.001,
1485.25,0.005,1056.125,0.0,820.209,0.001,
1485.315,0.005,1056.146,0.0,820.234,0.001,
1485.375,0.005,1056.163,0.0,820.241,0.001,
1485.43,0.005,1056.188,0.0,820.272,0.001,
1485.48,0.005,1056.203,0.0,820.305,0.001,
1485.525,0.005,1056.226,0.0,820.333,0.001,
1485.565,0.005,1056.271,0.0,820.343,0.001,
1485.6,0.005,1056.305,0.0,820.362,0.001,
1485.63,0.005,1056.339,0.0,820.405,0.001,
1485.655,0.005,1056.364,0.0,820.426,0.001,
1485.675,0.005,1056.384,0.0,820.427,0.001,
1485.69,0.005,1056.412,0.0,820.458,0.001,
1485.7,0.005,1056.44,0.0,820.522,0.001,
1485.705,0.005,1056.46,0.0,820.556,0.001,
1485.705,0.005,1056.481,0.0,820.58,0.001,
1485.8,0.005,1056.519,0.0,820.599,0.001,
1485.89,0.005,1056.569,0.0,820.619,0.001,
1485.975,0.005,1056.617,0.0,820.632,0.001,
1486.055,0.005,1056.689,0.0,820.658,0.001,
1486.13,0.005,1056.727,0.0,820.675,0.001,
1486.2,0.005,1056.764,0.0,820.707,0.001,
1486.265,0.005,1056.808,0.0,820.717,0.001,
1486.325,0.005,1056.871,0.0,820.753,0.001,
1486.38,0.005,1056.933,0.0,820.784,0.001,
1486.43,0.005,1056.967,0.0,820.793,0.001,
1486.475,0.005,1057.012,0.0,820.832,0.001,
1486.515,0.005,1057.05,0.0,820.872,0.001,
1486.55,0.005,1057.093,0.0,820.876,0.001,
1486.58,0.005,1057.13,0.0,820.919,0.001,
1486.605,0.005,1057.161,0.0,820.939,0.001,
1486.625,0.005,1057.191,0.0,820.968,0.001,
1486.64,0.005,1057.225,0.0,821.001,0.001,
1486.65,0.005,1057.25,0.0,821.019,0.001,
1486.655,0.005,1057.271,0.0,821.039,0.001,
1486.655,0.005,1057.284,0.0,821.067,0.001,
1486.75,0.005,1057.328,0.0,821.091,0.001,
1486.84,0.005,1057.345,0.0,821.105,0.001,
1486.925,0.005,1057.385,0.0,821.116,0.001,
1487.005,0.005,1057.412,0.0,821.149,0.001,
1487.08,0.005,1057.444,0.0,821.189,0.001,
1487.15,0.005,1057.495,0.0,821.214,0.001,
1487.215,0.005,1057.533,0.0,821.232,0.001,
1487.275,0.005,1057.56,0.0,821.26,0.001,
1487.33,0.005,1057.599,0.0,821.315,0.001,
1487.38,0.005,1057.638,0.0,821.351,0.001,
1487.425,0.005,1057.665,0.0,821.399,0.001,
1487.465,0.005,1057.692,0.0,821.436,0.001,
1487.5,0.005,1057.736,0.0,821.496,0.001,
1487.53,0.005,1057.755,0.0,821.533,0.001,
1487.555,0.005,1057.761,0.0,821.577,0.001,
1487.575,0.005,1057.793,0.0,821.612,0.001,
1487.59,0.005,1057.818,0.0,821.63,0.001,
1487.6,0.005,1057.848,0.0,821.662,0.001,
1487.605,0.005,1057.877,0.0,821.7,0.001,
1487.605,0.005,1057.913,0.0,821.719,0.001,
1487.7,0.005,1057.931,0.0,821.733,0.001,
1487.79,0.005,1057.952,0.0,821.774,0.001,
1487.875,0.005,1057.991,0.0,821.775,0.001,
1487.955,0.005,1058.026,0.0,821.803,0.001,
1488.03,0.005,1058.069,0.0,821.815,0.001,
1488.1,0.005,1058.118,0.0,821.86,0.001,
1488.165,0.005,1058.172,0.0,821.897,0.001,
1488.225,0.005,1058.189,0.0,821.926,0.001,
1488.28,0.005,1058.221,0.0,821.975,0.001,
1488.33,0.005,1058.241,0.0,822.005,0.001,
1488.375,0.005,1058.3,0.0,822.006,0.001,
1488.415,0.005,1058.323,0.0,822.026,0.001,
1488.45,0.005,1058.333,0.0,822.045,0.001,
1488.48,0.005,1058.347,0.0,822.06,0.001,
1488.505,0.005,1058.362,0.0,822.087,0.001,
1488.525,0.005,1058.39,0.0,822.097,0.001,
1488.54,0.005,1058.407,0.0,822.099,0.001,
1488.55,0.005,1058.426,0.0,822.137,0.001,
1488.555,0.005,1058.453,0.0,822.186,0.001,
1488.555,0.005,1058.461,0.0,822.211,0.001,
1488.65,0.005,1058.472,0.0,822.235,0.001,
1488.74,0.005,1058.487,0.0,822.274,0.001,
1488.825,0.005,1058.503,0.0,822.288,0.001,
1488.905,0.005,1058.523,0.0,822.308,0.001,
1488.98,0.005,1058.553,0.0,822.328,0.001,
1489.05,0.005,1058.581,0.0,822.371,0.001,
1489.115,0.005,1058.619,0.0,822.402,0.001,
1489.175,0.005,1058.646,0.0,822.43,0.001,
1489.23,0.005,1058.685,0.0,822.45,0.001,
1489.28,0.005,1058.727,0.0,822.476,0.001,
1489.325,0.005,1058.751,0.0,822.493,0.001,
1489.365,0.005,1058.78,0.0,822.536,0.001,
1489.4,0.005,1058.801,0.0,822.572,0.001,
1489.43,0.005,1058.822,0.0,822.585,0.001,
1489.455,0.005,1058.857,0.0,822.608,0.001,
1489.475,0.005,1058.883,0.0,822.635,0.001,
1489.49,0.005,1058.92,0.0,822.656,0.001,
1489.5,0.005,1058.96,0.0,822.69,0.001,
1489.505,0.005,1059.002,0.0,822.741,0.001,
1489.505,0.005,1059.058,0.0,822.764,0.001,
1489.6,0.005,1059.09,0.0,822.803,0.001,
1489.69,0.005,1059.122,0.0,822.845,0.001,
1489.775,0.005,1059.158,0.0,822.873,0.001,
1489.855,0.005,1059.191,0.0,822.892,0.001,
1489.93,0.005,1059.228,0.0,822.906,0.001,
1490.0,0.005,1059.247,0.0,822.942,0.001,
1490.065,0.005,1059.263,0.0,822.959,0.001,
1490.125,0.005,1059.304,0.0,822.983,0.001,
1490.18,0.005,1059.323,0.0,823.012,0.001,
1490.23,0.005,1059.357,0.0,823.04,0.001,
1490.275,0.005,1059.383,0.0,823.064,0.001,
1490.315,0.005,1059.405,0.0,823.095,0.001,
1490.35,0.005,1059.427,0.0,823.103,0.001,
1490.38,0.005,1059.456,0.0,823.122,0.001,
1490.405,0.005,1059.489,0.0,823.128,0.001,
1490.425,0.005,1059.523,0.0,823.145,0.001,
1490.44,0.005,1059.539,0.0,823.172,0.001,
1490.45,0.005,1059.546,0.0,823.218,0.001,
1490.455,0.005,1059.589,0.0,823.237,0.001,
1490.455,0.005,1059.63,0.0,823.273,0.001,
1490.55,0.005,1059.674,0.0,823.309,0.001,
1490.64,0.005,1059.713,0.0,823.335,0.001,
1490.725,0.005,1059.745,0.0,823.357,0.001,
1490.805,0.005,1059.775,0.0,823.368,0.001,
1490.88,0.005,1059.809,0.0,823.399,0.001,
1490.95,0.005,1059.825,0.0,823.411,0.001,
1491.015,0.005,1059.856,0.0,823.448,0.001,
1491.075,0.005,1059.89,0.0,823.479,0.001,
1491.13,0.005,1059.928,0.0,823.511,0.001,
1491.18,0.005,1059.96,0.0,823.546,0.001,
1491.225,0.005,1059.998,0.0,823.586,0.001,
1491.265,0.005,1060.017,0.0,823.587,0.001,
1491.3,0.005,1060.059,0.0,823.622,0.001,
1491.33,0.005,1060.083,0.0,823.666,0.001,
1491.355,0.005,1060.117,0.0,823.714,0.001,
1491.375,0.005,1060.149,0.0,823.746,0.001,
1491.39,0.005,1060.178,0.0,823.792,0.001,
1491.4,0.005,1060.211,0.0,823.822,0.001,
1491.405,0.005,1060.238,0.0,823.875,0.001,
1491.405,0.005,1060.25,0.0,823.901,0.001,
1491.5,0.005,1060.263,0.0,823.936,0.001,
1491.59,0.005,1060.276,0.0,823.958,0.001,
1491.675,0.005,1060.292,0.0,823.964,0.001,
1491.755,0.005,1060.304,0.0,823.984,0.001,
1491.83,0.005,1060.334,0.0,824.021,0.001,
1491.9,0.005,1060.348,0.0,824.058,0.001,
1491.965,0.005,1060.366,0.0,824.062,0.001,
1492.025,0.005,1060.384,0.0,824.107,0.001,
1492.08,0.005,1060.402,0.0,824.117,0.001,
1492.13,0.005,1060.42,0.0,824.148,0.001,
1492.175,0.005,1060.438,0.0,824.167,0.001,
1492.215,0.005,1060.456,0.0,824.18,0.001,
1492.25,0.005,1060.48,0.0,824.215,0.001,
1492.28,0.005,1060.507,0.0,824.247,0.001,
1492.305,0.005,1060.534,0.0,824.305,0.001,
1492.325,0.005,1060.553,0.0,824.335,0.001,
1492.34,0.005,1060.566,0.0,824.351,0.001,
1492.35,0.005,1060.581,0.0,824.386,0.001,
1492.355,0.005,1060.612,0.0,824.405,0.001,
1492.355,0.005,1060.642,0.0,824.444,0.001,
1492.45,0.005,1060.658,0.0,824.483,0.001,
1492.54,0.005,1060.688,0.0,824.506,0.001,
1492.625,0.005,1060.71,0.0,824.528,0.001,
1492.705,0.005,1060.741,0.0,824.538,0.001,
1492.78,0.005,1060.755,0.0,824.564,0.001,
1492.85,0.005,1060.774,0.0,824.6,0.001,
1492.915,0.005,1060.791,0.0,824.646,0.001,
1492.975,0.005,1060.81,0.0,824.663,0.001,
1493.03,0.005,1060.827,0.0,824.677,0.001,
1493.08,0.005,1060.844,0.0,824.716,0.001,
1493.125,0.005,1060.865,0.0,824.722,0.001,
1493.165,0.005,1060.887,0.0,824.741,0.001,
1493.2,0.005,1060.9,0.0,824.779,0.001,
1493.23,0.005,1060.908,0.0,824.84,0.001,
1493.255,0.005,1060.927,0.0,824.876,0.001,
1493.275,0.005,1060.942,0.0,824.882,0.001,
1493.29,0.005,1060.966,0.0,824.883,0.001,
1493.3,0.005,1060.992,0.0,824.911,0.001,
1493.305,0.005,1061.008,0.0,824.94,0.001,
1493.305,0.005,1061.04,0.0,824.979,0.001,
1493.4,0.005,1061.064,0.0,825.008,0.001,
1493.49,0.005,1061.084,0.0,825.045,0.001,
1493.575,0.005,1061.103,0.0,825.07,0.001,
1493.655,0.005,1061.124,0.0,825.085,0.001,
1493.73,0.005,1061.14,0.0,825.095,0.001,
1493.8,0.005,1061.158,0.0,825.125,0.001,
1493.865,0.005,1061.189,0.0,825.148,0.001,
1493.925,0.005,1061.215,0.0,825.186,0.001,
1493.98,0.005,1061.239,0.0,825.194,0.001,
1494.03,0.005,1061.259,0.0,825.216,0.001,
1494.075,0.005,1061.275,0.0,825.242,0.001,
1494.115,0.005,1061.311,0.0,825.26,0.001,
1494.15,0.005,1061.353,0.0,825.276,0.001,
1494.18,0.005,1061.4,0.0,825.311,0.001,
1494.205,0.005,1061.438,0.0,825.347,0.001,
1494.225,0.005,1061.466,0.0,825.348,0.001,
1494.24,0.005,1061.507,0.0,825.379,0.001,
1494.25,0.005,1061.533,0.0,825.402,0.001,
1494.255,0.005,1061.563,0.0,825.403,0.001,
1494.255,0.005,1061.597,0.0,825.441,0.001,
1494.35,0.005,1061.619,0.0,825.458,0.001,
1494.44,0.005,1061.65,0.0,825.495,0.001,
1494.525,0.005,1061.66,0.0,825.539,0.001,
1494.605,0.005,1061.674,0.0,825.556,0.001,
1494.68,0.005,1061.686,0.0,825.613,0.001,
1494.75,0.005,1061.71,0.0,825.626,0.001,
1494.815,0.005,1061.723,0.0,825.65,0.001,
1494.875,0.005,1061.749,0.0,825.683,0.001,
1494.93,0.005,1061.76,0.0,825.722,0.001,
1494.98,0.005,1061.774,0.0,825.745,0.001,
1495.025,0.005,1061.798,0.0,825.784,0.001,
1495.065,0.005,1061.839,0.0,825.822,0.001,
1495.1,0.005,1061.856,0.0,825.832,0.001,
